customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,BalancePerProduct,AgeGroup,CreditScoreGroup,TenureGroup,IsSenior,HasZeroBalance,SalaryPerAge
15808228,768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0,60003.36633663366,40-50,Good,Medium,0,0,4046.499318181818
15682834,715,Spain,Female,35,4,40169.88,2,1,1,199857.47,0,19985.014925373136,30-40,Good,Medium,0,0,5710.213428571428
15571752,668,Germany,Female,32,10,92041.87,1,1,1,43595.9,0,91130.56435643564,30-40,Fair,Long,0,0,1362.371875
15743067,625,Germany,Male,26,3,130483.95,1,1,0,122810.53,0,129192.02970297029,<30,Fair,New,0,0,4723.481923076923
15714466,846,France,Female,41,5,0.0,3,1,0,3440.47,1,0.0,40-50,Excellent,Medium,0,1,83.91390243902438
15617982,661,Spain,Female,42,3,0.0,2,1,0,35989.41,0,0.0,40-50,Fair,New,0,1,856.8907142857144
15696637,571,France,Female,23,10,151097.28,1,0,1,17163.75,0,149601.26732673266,<30,Poor,Long,0,0,746.25
15690647,582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1,66894.36633663366,40-50,Poor,Long,0,0,967.5236956521738
15672756,716,France,Female,35,8,112808.18,1,0,1,17848.3,0,111691.26732673266,30-40,Good,Long,0,0,509.95142857142855
15704586,758,France,Female,42,7,0.0,2,0,1,76209.56,0,0.0,40-50,Good,Long,0,1,1814.5133333333333
15674526,725,France,Male,66,4,86459.8,1,1,1,141476.56,0,85603.76237623763,50+,Good,Medium,1,0,2143.5842424242423
15775295,630,France,Female,40,0,118633.08,1,0,1,60032.46,1,117458.49504950496,30-40,Fair,,0,0,1500.8115
15684196,627,France,Female,55,2,159441.27,1,1,0,100686.11,1,157862.64356435643,50+,Fair,New,0,0,1830.6565454545455
15727281,653,France,Female,27,9,0.0,2,1,0,96429.29,0,0.0,<30,Fair,Long,0,1,3571.4551851851847
15787835,775,Germany,Female,38,4,125212.65,2,1,1,15795.88,1,62294.85074626866,30-40,Good,Medium,0,0,415.68105263157895
15730540,794,Spain,Male,45,8,88656.37,2,1,0,116547.31,0,44107.64676616916,40-50,Good,Long,0,0,2589.940222222222
15646276,831,France,Female,32,2,146033.62,1,1,0,191260.74,0,144587.74257425743,30-40,Excellent,New,0,0,5976.898125
15582180,561,France,Male,29,9,120268.13,1,1,1,173870.39,0,119077.35643564357,<30,Poor,Long,0,0,5995.530689655173
15697095,705,Spain,Male,46,7,0.0,2,1,0,117273.35,0,0.0,40-50,Good,Long,0,1,2549.4206521739134
15748797,636,Spain,Female,33,0,0.0,1,1,0,92277.47,1,0.0,30-40,Fair,,0,1,2796.2869696969697
15754796,487,Germany,Female,46,4,135070.58,2,1,1,44244.49,1,67199.29353233831,40-50,Poor,Medium,0,0,961.8367391304347
15628947,693,France,Female,38,3,0.0,2,0,0,78133.48,1,0.0,30-40,Fair,New,0,1,2056.144210526316
15775546,517,Spain,Female,29,5,0.0,2,1,0,103402.88,0,0.0,<30,Poor,Medium,0,1,3565.616551724138
15670481,684,France,Female,27,9,122550.05,2,0,1,137835.82,0,60970.17412935324,<30,Fair,Long,0,0,5105.03037037037
15619029,620,Spain,Female,43,2,0.0,2,1,0,20670.1,0,0.0,40-50,Fair,New,0,1,480.7
15613282,757,France,Male,29,8,130306.49,1,1,0,77469.38,0,129016.32673267327,<30,Good,Long,0,0,2671.357931034483
15721487,739,France,Female,27,6,0.0,1,1,1,57572.38,0,0.0,<30,Good,Medium,0,1,2132.3103703703705
15797276,662,Spain,Female,41,4,90350.77,1,1,0,75884.65,1,89456.20792079208,40-50,Fair,Medium,0,0,1850.8451219512194
15612494,359,France,Female,44,6,128747.69,1,1,0,146955.71,1,127472.9603960396,40-50,Poor,Medium,0,0,3339.9024999999997
15629617,572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0,125617.34653465346,<30,Poor,New,0,0,2914.787826086956
15600821,721,France,Male,69,2,108424.19,1,1,1,178418.35,0,107350.68316831683,50+,Good,New,1,0,2585.773188405797
15579062,707,France,Male,32,9,0.0,2,0,0,30807.02,0,0.0,30-40,Good,Long,0,1,962.719375
15814268,444,France,Female,40,5,84350.07,1,1,0,143835.76,0,83514.92079207921,30-40,Poor,Medium,0,0,3595.8940000000002
15710164,523,France,Female,73,7,0.0,2,0,0,130883.9,1,0.0,50+,Poor,Long,1,1,1792.9301369863012
15693904,685,Germany,Female,30,4,84958.6,2,0,1,194343.72,0,42267.960199004985,<30,Fair,Medium,0,0,6478.124
15588986,673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0,98116.19801980197,<30,Fair,Medium,0,0,337.81689655172414
15797733,503,Germany,Male,30,10,136622.55,2,0,0,47310.24,0,67971.41791044777,<30,Poor,Long,0,0,1577.008
15620507,485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0,155219.48514851485,<30,Poor,Medium,0,0,4704.940333333333
15685150,799,Germany,Male,28,7,167658.33,2,1,1,111138.25,0,83412.10447761194,<30,Good,Long,0,0,3969.223214285714
15667651,585,Spain,Female,33,8,0.0,2,1,0,114182.07,0,0.0,30-40,Poor,Long,0,1,3460.0627272727274
15774166,607,Germany,Female,24,2,109483.54,2,0,1,127560.77,0,54469.422885572145,<30,Fair,New,0,0,5315.0320833333335
15649280,521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0,133173.0495049505,30-40,Poor,Long,0,0,452.05150000000003
15705657,535,France,Female,44,2,114427.86,1,1,1,136330.26,0,113294.91089108911,40-50,Poor,New,0,0,3098.4150000000004
15753969,724,Spain,Male,45,5,83888.54,1,0,1,34121.81,0,83057.96039603959,40-50,Good,Medium,0,0,758.2624444444444
15742378,520,Germany,Male,32,5,110029.77,1,1,0,56246.69,0,108940.36633663367,30-40,Poor,Medium,0,0,1757.7090625
15794874,696,Spain,Male,41,9,127523.75,1,0,1,191417.42,0,126261.13861386139,40-50,Fair,Long,0,0,4668.7175609756105
15589221,657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0,69533.39800995025,<30,Fair,New,0,0,777.2626666666667
15596671,603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1,90704.07920792079,40-50,Fair,Long,0,0,3444.6499999999996
15583668,726,France,Female,42,2,109471.79,1,0,1,175161.05,0,108387.91089108911,40-50,Good,New,0,0,4170.5011904761905
15710206,591,France,Female,39,4,150500.64,1,1,0,14928.8,0,149010.53465346535,30-40,Poor,Medium,0,0,382.7897435897436
15799966,792,Germany,Female,59,9,101609.77,1,0,0,161479.19,1,100603.73267326732,50+,Good,Long,0,0,2736.9354237288135
15794560,550,France,Male,57,5,0.0,1,1,1,133501.94,0,0.0,50+,Poor,Medium,0,1,2342.139298245614
15626485,601,France,Female,26,8,78892.23,1,1,1,23703.52,0,78111.11881188118,<30,Fair,Long,0,0,911.6738461538462
15703143,820,France,Female,29,3,82344.84,1,0,1,115985.38,0,81529.54455445544,<30,Excellent,New,0,0,3999.495862068966
15809772,667,France,Male,48,2,0.0,1,1,0,43229.2,0,0.0,40-50,Fair,New,0,1,900.6083333333332
15687959,573,Spain,Female,44,4,0.0,1,1,1,94862.93,0,0.0,40-50,Poor,Medium,0,1,2155.975681818182
15585282,755,France,Male,62,1,127706.33,2,0,1,142377.69,0,63535.48756218906,50+,Good,New,1,0,2296.4143548387096
15714993,552,France,Female,41,9,124349.34,1,1,0,135635.25,0,123118.15841584158,40-50,Poor,Long,0,0,3308.1768292682927
15596021,598,Spain,Male,44,8,0.0,2,1,0,148487.9,0,0.0,40-50,Poor,Long,0,1,3374.725
15646615,576,Germany,Male,28,1,119336.29,2,0,1,58976.85,0,59371.288557213935,<30,Poor,New,0,0,2106.3160714285714
15742632,670,France,Female,31,9,0.0,1,0,1,76254.83,0,0.0,30-40,Fair,Long,0,1,2459.8332258064515
15574068,504,Germany,Male,56,9,104217.3,1,0,0,55857.48,1,103185.44554455446,50+,Poor,Long,0,0,997.455
15806967,778,France,Female,65,7,0.0,1,1,1,77867.23,0,0.0,50+,Good,Long,1,1,1197.9573846153846
15796334,558,Germany,Male,39,10,144757.02,1,1,0,22878.16,1,143323.7821782178,30-40,Poor,Long,0,0,586.6194871794871
15688713,627,Spain,Male,44,6,0.0,1,1,1,114469.55,0,0.0,40-50,Fair,Medium,0,1,2601.580681818182
15796179,683,France,Male,43,8,0.0,1,1,0,96754.8,0,0.0,40-50,Fair,Long,0,1,2250.111627906977
15598751,556,France,Female,43,6,0.0,3,0,0,125154.57,1,0.0,40-50,Poor,Medium,0,1,2910.5713953488375
15703019,583,France,Female,38,10,0.0,2,0,1,113597.64,0,0.0,30-40,Poor,Long,0,1,2989.4115789473685
15646302,705,France,Female,24,7,100169.51,1,1,0,121408.55,0,99177.73267326732,<30,Good,Long,0,0,5058.689583333334
15680855,637,France,Male,33,2,145731.83,1,0,1,109219.43,0,144288.9405940594,30-40,Fair,New,0,0,3309.6796969696966
15697311,697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1,109704.9801980198,50+,Fair,Medium,0,0,896.9698214285714
15585367,555,Germany,Female,46,4,120392.99,1,1,0,177719.88,1,119200.98019801981,40-50,Poor,Medium,0,0,3863.475652173913
15726556,594,Germany,Female,26,6,135067.52,2,0,0,131211.86,0,67197.77114427861,<30,Poor,Medium,0,0,5046.61
15676242,632,Spain,Male,31,3,136556.44,1,1,0,82152.83,1,135204.39603960395,30-40,Fair,New,0,0,2650.091290322581
15684198,551,France,Female,38,10,0.0,2,1,1,216.27,0,0.0,30-40,Poor,Long,0,1,5.691315789473684
15774882,687,France,Female,35,3,99587.43,1,1,1,1713.1,1,98601.41584158415,30-40,Fair,New,0,0,48.94571428571428
15714227,672,France,Female,53,7,0.0,1,1,1,136910.18,0,0.0,50+,Fair,Long,0,1,2583.2109433962264
15608653,521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1,70030.76237623763,30-40,Poor,Long,0,0,595.4108823529413
15784280,686,Germany,Male,35,2,109342.82,2,0,1,86043.27,0,54399.412935323395,30-40,Fair,New,0,0,2458.379142857143
15789546,639,Spain,Male,28,8,0.0,2,1,0,126561.07,0,0.0,<30,Fair,Long,0,1,4520.038214285714
15590320,850,France,Male,66,4,0.0,2,0,1,64350.8,0,0.0,50+,Excellent,Medium,1,1,975.0121212121212
15678385,465,France,Male,25,2,78247.31,2,1,1,10472.31,0,38929.00995024876,<30,Poor,New,0,0,418.89239999999995
15571778,817,France,Female,55,10,117561.49,1,1,0,95941.55,1,116397.51485148515,50+,Excellent,Long,0,0,1744.3918181818183
15657085,578,France,Male,23,10,88980.32,1,1,1,125222.36,0,88099.32673267327,<30,Poor,Long,0,0,5444.450434782609
15640627,611,Spain,Male,34,4,0.0,2,1,0,170950.58,0,0.0,30-40,Fair,Medium,0,1,5027.958235294117
15566211,616,Germany,Female,41,1,103560.57,1,1,0,236.45,1,102535.21782178218,40-50,Fair,New,0,0,5.767073170731707
15669293,517,France,Male,37,5,113308.84,1,0,1,31517.16,0,112186.9702970297,30-40,Poor,Medium,0,0,851.8151351351352
15595067,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0,0.0,30-40,Fair,Medium,0,1,4540.265
15753566,806,France,Female,32,3,63763.49,1,1,0,156593.09,0,63132.16831683168,30-40,Excellent,New,0,0,4893.5340625
15650391,633,France,Female,29,7,169988.35,1,1,0,4272.0,0,168305.29702970298,<30,Fair,Long,0,0,147.31034482758622
15681843,624,Germany,Female,35,0,180303.24,2,1,0,163587.9,0,89703.10447761194,30-40,Fair,,0,0,4673.94
15814846,691,France,Male,52,3,0.0,1,1,0,175843.68,1,0.0,50+,Fair,New,0,1,3381.6092307692306
15670374,819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1,30088.992518703242,40-50,Excellent,New,0,0,3391.108163265306
15762332,568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0,30642.855721393036,30-40,Poor,New,0,0,1993.44
15700223,806,France,Male,48,4,164701.68,1,1,1,21439.49,0,163070.9702970297,40-50,Excellent,Medium,0,0,446.6560416666667
15729956,726,Spain,Female,26,1,80780.16,1,1,1,19225.85,0,79980.35643564357,<30,Good,New,0,0,739.4557692307692
15594862,552,France,Male,36,8,0.0,2,0,0,132547.02,0,0.0,30-40,Poor,Long,0,1,3681.861666666666
15598782,755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0,76727.04975124379,<30,Good,Medium,0,0,2089.6183333333333
15745080,634,France,Male,26,8,0.0,1,1,0,21760.96,0,0.0,<30,Fair,Long,0,1,836.9599999999999
15703399,756,France,Female,26,5,101641.14,2,0,1,154460.68,0,50567.73134328359,<30,Good,Medium,0,0,5940.795384615384
15732175,776,France,Male,37,2,0.0,1,0,1,8065.0,0,0.0,30-40,Good,New,0,1,217.97297297297297
15630725,649,France,Female,45,5,92786.66,1,1,0,173365.9,1,91867.98019801981,40-50,Fair,Medium,0,0,3852.5755555555556
15640260,595,Germany,Male,32,8,131081.66,2,1,1,69428.79,0,65214.75621890548,30-40,Poor,Long,0,0,2169.6496875
15716822,646,France,Male,30,5,98014.74,1,1,1,12757.14,0,97044.29702970297,<30,Fair,Medium,0,0,425.238
15583748,592,Spain,Male,38,8,0.0,2,1,0,180426.2,0,0.0,30-40,Poor,Long,0,1,4748.057894736842
15605968,574,France,Male,26,8,97460.1,1,1,1,43093.67,0,96495.14851485149,<30,Poor,Long,0,0,1657.448846153846
15790683,850,France,Male,36,1,104077.19,2,0,1,68594.0,0,51779.696517412944,30-40,Excellent,New,0,0,1905.388888888889
15607713,850,Spain,Female,29,1,0.0,2,1,1,197996.65,0,0.0,<30,Excellent,New,0,1,6827.4706896551725
15700212,475,France,Female,46,10,0.0,2,0,0,122953.0,1,0.0,40-50,Poor,Long,0,1,2672.891304347826
15626710,642,France,Female,39,4,0.0,1,1,1,76821.24,0,0.0,30-40,Fair,Medium,0,1,1969.7753846153848
15716491,710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1,92729.65346534654,50+,Good,Medium,0,0,2772.5590196078433
15625824,596,Spain,Male,30,6,121345.88,4,1,0,41921.75,1,30260.817955112223,<30,Poor,Medium,0,0,1397.3916666666667
15617705,609,France,Female,39,8,141675.23,1,0,1,175664.25,0,140272.50495049506,30-40,Fair,Long,0,0,4504.211538461538
15761976,797,Spain,Female,31,8,0.0,2,1,0,117916.63,0,0.0,30-40,Good,Long,0,1,3803.762258064516
15634891,504,Germany,Female,43,7,102365.49,1,1,0,194690.77,1,101351.97029702971,40-50,Poor,Long,0,0,4527.692325581395
15744517,735,Spain,Male,50,9,0.0,1,0,0,166677.35,1,0.0,40-50,Good,Long,0,1,3333.547
15686963,680,Spain,Female,30,3,0.0,1,1,0,160131.58,0,0.0,<30,Fair,New,0,1,5337.7193333333325
15808189,449,France,Male,52,6,0.0,2,0,1,123622.0,0,0.0,50+,Poor,Medium,0,1,2377.346153846154
15580845,685,Germany,Male,57,7,101868.51,1,0,1,113483.96,0,100859.91089108911,50+,Fair,Long,0,0,1990.9466666666667
15799156,569,Spain,Male,38,8,0.0,2,0,0,79618.79,0,0.0,30-40,Poor,Long,0,1,2095.2313157894737
15694296,631,France,Male,35,9,112392.45,2,1,0,24472.23,0,55916.64179104478,30-40,Fair,Long,0,0,699.2065714285715
15677049,595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0,53020.069651741294,<30,Poor,Long,0,0,7081.0316
15583595,461,France,Female,28,8,0.0,1,1,1,103349.74,0,0.0,<30,Poor,Long,0,1,3691.062142857143
15590146,630,France,Male,50,1,81947.76,1,0,1,63606.22,1,81136.39603960395,40-50,Fair,New,0,0,1272.1244
15801548,661,France,Female,31,7,144162.3,2,1,1,14490.79,0,71722.53731343284,30-40,Fair,Long,0,0,467.44483870967747
15660833,796,Germany,Male,39,5,86350.87,2,0,0,105080.53,0,42960.63184079602,30-40,Good,Medium,0,0,2694.372564102564
15762277,710,France,Male,47,5,158623.14,1,0,0,83499.89,1,157052.61386138614,40-50,Good,Medium,0,0,1776.5934042553192
15791302,741,France,Male,32,8,0.0,2,1,0,143598.7,0,0.0,30-40,Good,Long,0,1,4487.459375
15798975,606,Germany,Male,48,4,132403.56,1,0,0,36091.91,1,131092.63366336634,40-50,Fair,Medium,0,0,751.9147916666667
15599956,747,France,Male,27,10,0.0,2,0,0,13007.89,0,0.0,<30,Good,Long,0,1,481.7737037037037
15577274,549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0,133649.1683168317,40-50,Poor,New,0,0,141.8932558139535
15701200,576,France,Male,36,6,0.0,2,1,1,48314.0,0,0.0,30-40,Poor,Medium,0,1,1342.0555555555557
15638149,528,France,Male,37,6,103772.45,1,1,0,197111.99,0,102745.0,30-40,Poor,Medium,0,0,5327.351081081081
15786199,535,France,Male,33,2,133040.32,1,1,1,110299.78,0,131723.0891089109,30-40,Poor,New,0,0,3342.417575757576
15701765,575,Spain,Female,37,0,0.0,2,0,0,30114.32,0,0.0,30-40,Poor,,0,1,813.9005405405405
15586974,656,France,Male,39,10,0.0,2,1,1,98894.64,0,0.0,30-40,Fair,Long,0,1,2535.7599999999998
15729040,440,France,Male,42,2,0.0,2,1,0,49826.68,0,0.0,40-50,Poor,New,0,1,1186.3495238095238
15788676,539,Spain,Male,38,8,71460.67,2,1,1,10074.05,0,35552.572139303484,30-40,Poor,Long,0,0,265.1065789473684
15602497,850,Spain,Male,39,6,133214.13,1,0,1,20769.88,0,131895.17821782178,30-40,Excellent,Medium,0,0,532.5610256410257
15701333,646,France,Female,37,7,96558.66,1,0,0,163427.18,0,95602.63366336634,30-40,Fair,Long,0,0,4416.95081081081
15812071,744,France,Male,54,6,93806.31,2,0,1,140068.77,0,46669.80597014926,50+,Good,Medium,0,0,2593.866111111111
15634375,710,Spain,Female,36,8,0.0,2,0,0,83206.19,0,0.0,30-40,Good,Long,0,1,2311.2830555555556
15738267,544,France,Female,64,3,124043.8,1,1,1,111402.97,1,122815.64356435643,50+,Poor,New,1,0,1740.67140625
15786800,723,Germany,Male,52,5,131694.97,1,0,1,92873.5,1,130391.0594059406,50+,Good,Medium,0,0,1786.0288461538462
15591130,507,Spain,Female,29,6,0.0,2,0,1,94780.9,0,0.0,<30,Poor,Medium,0,1,3268.306896551724
15720662,787,France,Female,35,1,106266.8,1,1,1,16607.15,0,105214.65346534654,30-40,Good,New,0,0,474.49000000000007
15751531,598,Spain,Male,41,8,0.0,2,1,1,161954.43,0,0.0,40-50,Poor,Long,0,1,3950.1080487804875
15653595,796,France,Male,51,6,0.0,2,0,1,194733.28,0,0.0,50+,Good,Medium,0,1,3818.2996078431374
15568360,569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0,138455.801980198,40-50,Poor,Medium,0,0,3988.407317073171
15781210,711,France,Male,34,8,0.0,2,0,0,48260.19,0,0.0,30-40,Good,Long,0,1,1419.4173529411764
15668058,661,Germany,Male,35,8,124098.54,1,1,0,86678.48,0,122869.8415841584,30-40,Fair,Long,0,0,2476.528
15597131,415,France,Male,32,5,145807.59,1,1,1,3064.65,0,144363.9504950495,30-40,Poor,Medium,0,0,95.7703125
15697283,578,Spain,Male,23,8,0.0,2,1,0,112124.98,0,0.0,<30,Poor,Long,0,1,4874.999130434782
15640953,611,France,Female,26,2,107508.93,2,1,1,120801.65,0,53487.02985074627,<30,Fair,New,0,0,4646.217307692307
15715031,600,France,Female,28,6,0.0,2,0,1,52193.23,0,0.0,<30,Poor,Medium,0,1,1864.0439285714288
15589660,661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0,144534.88118811883,30-40,Fair,New,0,0,1769.88375
15769818,850,France,Female,37,3,212778.2,1,0,1,69372.88,0,210671.48514851485,30-40,Excellent,New,0,0,1874.9427027027027
15782736,573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1,151012.34653465348,40-50,Poor,Medium,0,0,3490.1717021276595
15614818,764,Spain,Female,33,9,168964.77,1,0,1,118982.51,0,167291.8514851485,30-40,Good,Long,0,0,3605.530606060606
15794014,838,France,Female,34,8,0.0,2,1,0,27472.07,0,0.0,30-40,Excellent,Long,0,1,808.0020588235294
15732448,821,France,Female,28,8,0.0,1,1,1,36754.13,0,0.0,<30,Excellent,Long,0,1,1312.6474999999998
15723411,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0,97293.36633663367,30-40,Fair,Medium,0,0,1289.3433333333332
15797686,558,France,Male,38,8,113000.92,1,1,1,152872.39,0,111882.099009901,30-40,Poor,Long,0,0,4022.9576315789477
15605950,530,Germany,Male,23,1,137060.88,2,1,1,165227.23,0,68189.49253731345,<30,Poor,New,0,0,7183.792608695652
15812497,654,Germany,Male,37,5,112146.12,1,1,0,75927.35,0,111035.76237623762,30-40,Fair,Medium,0,0,2052.0905405405406
15690678,530,France,Female,33,4,129307.32,1,1,1,172930.28,0,128027.0495049505,30-40,Poor,Medium,0,0,5240.311515151515
15747677,656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0,162351.57425742573,50+,Fair,Medium,1,0,523.3115942028985
15618926,520,Spain,Male,43,7,0.0,2,1,1,36202.74,0,0.0,40-50,Poor,Long,0,1,841.9241860465116
15673908,602,Germany,Female,42,6,158414.85,1,1,1,131886.46,0,156846.38613861386,40-50,Fair,Medium,0,0,3140.1538095238093
15727944,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0,91161.06930693069,40-50,Good,New,0,0,2791.5074999999997
15807294,653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0,43902.13432835821,<30,Fair,New,0,0,3221.942
15618581,668,Spain,Male,25,8,0.0,2,1,1,135112.09,0,0.0,<30,Fair,Long,0,1,5404.4836
15584364,652,France,Male,48,4,59486.31,1,1,0,163944.18,1,58897.33663366336,40-50,Fair,Medium,0,0,3415.50375
15599552,639,Spain,Female,54,2,0.0,2,1,1,53843.71,0,0.0,50+,Fair,New,0,1,997.1057407407408
15749177,730,Spain,Female,52,7,0.0,2,0,1,122398.84,0,0.0,50+,Good,Long,0,1,2353.8238461538463
15718779,780,France,Male,34,1,0.0,1,1,1,64804.04,0,0.0,30-40,Good,New,0,1,1906.0011764705882
15568106,592,France,Female,38,8,119278.01,2,0,1,19370.73,0,59342.29353233831,30-40,Poor,Long,0,0,509.75605263157894
15779481,628,France,Male,34,4,158741.43,2,1,1,126192.54,0,78975.83582089553,30-40,Fair,Medium,0,0,3711.545294117647
15709994,658,France,Female,40,7,140596.95,1,0,1,135459.02,1,139204.900990099,30-40,Fair,Long,0,0,3386.4754999999996
15772777,850,Spain,Female,29,10,0.0,2,1,1,94815.04,0,0.0,<30,Excellent,Long,0,1,3269.484137931034
15706815,515,Germany,Male,37,2,90432.92,1,1,1,188366.04,1,89537.54455445544,30-40,Poor,New,0,0,5090.974054054054
15618018,571,France,Female,35,1,104783.81,2,0,1,178512.52,0,52131.24875621891,30-40,Poor,New,0,0,5100.357714285714
15671032,760,Germany,Male,42,0,77992.97,2,1,1,97906.38,0,38802.472636815924,40-50,Good,,0,0,2331.1042857142857
15634281,720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0,109725.64356435643,40-50,Good,Long,0,0,1694.4637209302325
15766374,632,Germany,Male,42,4,119624.6,2,1,1,195978.86,0,59514.726368159216,40-50,Fair,Medium,0,0,4666.163333333333
15600991,694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1,54255.019900497515,30-40,Fair,Medium,0,0,627.3848387096774
15777576,559,Spain,Female,40,5,139129.44,1,0,1,32635.54,0,137751.9207920792,30-40,Poor,Medium,0,0,815.8885
15742613,773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0,75783.41293532339,40-50,Good,Long,0,0,4088.8861904761907
15649523,581,France,Male,38,1,0.0,2,1,0,46176.22,0,0.0,30-40,Poor,New,0,1,1215.1636842105263
15651063,524,Germany,Female,37,9,127480.58,2,1,0,179634.69,0,63423.17412935324,30-40,Poor,Long,0,0,4854.991621621622
15683124,713,France,Male,53,6,115029.4,1,0,0,191521.32,1,113890.49504950494,50+,Good,Medium,0,0,3613.609811320755
15618314,676,France,Male,40,8,114005.78,1,1,1,67998.45,0,112877.0099009901,30-40,Fair,Long,0,0,1699.9612499999998
15670823,651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1,115491.8415841584,40-50,Fair,New,0,0,1065.0428571428572
15607133,717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1,55156.407960199016,40-50,Good,New,0,0,2541.487755102041
15615012,594,France,Male,23,5,156267.59,1,1,0,160968.44,0,154720.38613861386,<30,Poor,Medium,0,0,6998.627826086957
15725141,716,France,Female,44,3,109528.28,1,1,0,27341.63,1,108443.8415841584,40-50,Good,New,0,0,621.4006818181819
15623560,668,France,Female,35,6,102482.76,1,1,1,53994.64,0,101468.07920792079,30-40,Fair,Medium,0,0,1542.704
15693018,678,Germany,Male,23,10,115563.71,1,1,1,91633.53,0,114419.51485148516,<30,Fair,Long,0,0,3984.06652173913
15636756,545,France,Male,23,2,0.0,2,1,0,189613.12,0,0.0,<30,Poor,New,0,1,8244.048695652175
15647474,613,France,Female,40,9,95624.36,2,1,1,60706.33,0,47574.30845771145,30-40,Fair,Long,0,0,1517.65825
15576714,687,Spain,Female,21,8,0.0,2,1,1,154767.34,0,0.0,<30,Fair,Long,0,1,7369.873333333333
15585047,715,France,Male,28,7,160376.61,1,0,0,196853.11,0,158788.72277227722,<30,Good,Long,0,0,7030.468214285714
15743976,618,Germany,Male,41,8,37702.79,1,1,1,195775.48,0,37329.49504950495,40-50,Fair,Long,0,0,4775.011707317073
15793881,721,France,Female,35,6,118273.83,1,0,1,3086.89,0,117102.80198019803,30-40,Good,Medium,0,0,88.19685714285714
15576517,445,Germany,Female,34,7,131082.17,2,1,1,70618.0,0,65215.00995024877,30-40,Poor,Long,0,0,2077.0
15631072,690,France,Male,38,1,94456.0,2,0,1,55034.02,0,46993.03482587065,30-40,Fair,New,0,0,1448.2636842105262
15730394,709,France,Female,43,8,0.0,2,0,0,168035.62,1,0.0,40-50,Good,Long,0,1,3907.80511627907
15631460,671,Spain,Female,42,3,0.0,2,1,1,128449.33,0,0.0,40-50,Fair,New,0,1,3058.317380952381
15692002,538,France,Male,33,6,93791.38,1,1,1,199249.29,0,92862.75247524753,30-40,Poor,Medium,0,0,6037.857272727273
15595282,735,France,Female,33,4,0.0,2,1,0,149474.69,0,0.0,30-40,Good,Medium,0,1,4529.53606060606
15789548,592,France,Female,37,7,0.0,2,1,1,126726.33,0,0.0,30-40,Poor,Long,0,1,3425.035945945946
15758035,747,France,Male,61,7,155973.13,1,0,1,147554.26,0,154428.84158415842,50+,Good,Long,1,0,2418.922295081967
15617518,675,Germany,Male,36,7,89409.95,1,1,1,149399.7,0,88524.70297029703,30-40,Fair,Long,0,0,4149.991666666667
15651802,632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0,48683.76616915423,30-40,Fair,Medium,0,0,2398.368717948718
15631813,621,France,Male,39,6,0.0,2,1,1,58883.91,0,0.0,30-40,Fair,Medium,0,1,1509.8438461538462
15729668,521,Spain,Male,29,3,60280.62,1,1,0,154271.41,0,59683.78217821782,<30,Poor,New,0,0,5319.703793103448
15741728,591,Spain,Male,36,7,135216.8,1,1,1,122022.89,0,133878.01980198018,30-40,Poor,Long,0,0,3389.5247222222224
15576676,706,Germany,Female,28,6,124923.35,2,1,1,50299.14,0,62150.92039800996,<30,Good,Medium,0,0,1796.3978571428572
15711378,677,France,Male,38,4,0.0,2,1,0,187800.63,0,0.0,30-40,Fair,Medium,0,1,4942.121842105264
15765520,769,Germany,Male,27,7,188614.07,1,1,0,171344.09,0,186746.60396039605,<30,Good,Long,0,0,6346.077407407407
15656726,771,France,Male,32,5,62321.62,1,1,1,40920.59,0,61704.574257425746,30-40,Good,Medium,0,0,1278.7684375
